order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,delivery_variance_minutes,is_on_time_by_timestamp,actual_date
3171917027,41122,2024-03-31 08:34:11,2024-03-31 08:34:11,0.0,0.87,On Time,,0.0,True,2024-03-31
8814047085,68901,2023-04-10 10:50:09,2023-04-10 10:45:09,-5.0,2.67,On Time,,-5.0,True,2023-04-10
1889723479,87163,2024-06-24 08:11:26,2024-06-24 08:15:26,4.0,0.52,On Time,Traffic,4.0,False,2024-06-24
942025494,56953,2024-03-02 23:04:09,2024-03-02 23:18:09,14.0,3.0,Slightly Delayed,Traffic,14.0,False,2024-03-02
4104444500,92907,2024-10-13 02:48:41,2024-10-13 02:46:41,-2.0,4.02,On Time,,-2.0,True,2024-10-13
7562260313,38550,2024-03-23 02:32:57,2024-03-23 02:34:57,2.0,4.56,On Time,Traffic,2.0,False,2024-03-23
7140244766,76465,2023-08-06 14:38:46,2023-08-06 14:35:46,-3.0,1.81,On Time,,-3.0,True,2023-08-06
7967974077,1899,2024-07-06 06:12:25,2024-07-06 06:21:25,9.0,1.08,Slightly Delayed,Traffic,9.0,False,2024-07-06
7456822422,24881,2023-12-08 17:06:23,2023-12-08 17:14:23,8.0,1.45,Slightly Delayed,Traffic,8.0,False,2023-12-08
4813468096,13299,2024-02-10 04:10:20,2024-02-10 04:12:20,2.0,2.52,On Time,Traffic,2.0,False,2024-02-10
8618576020,64047,2024-01-18 15:01:23,2024-01-18 15:02:23,1.0,4.62,On Time,Traffic,1.0,False,2024-01-18
3727646442,98620,2023-07-21 16:18:58,2023-07-21 16:17:58,-1.0,1.11,On Time,,-1.0,True,2023-07-21
9208156337,83940,2024-09-23 10:27:54,2024-09-23 10:27:54,0.0,1.92,On Time,,0.0,True,2024-09-23
8328118787,13593,2023-05-14 22:16:21,2023-05-14 22:21:21,5.0,1.32,On Time,Traffic,5.0,False,2023-05-14
580528836,72799,2023-10-20 10:34:06,2023-10-20 11:03:06,29.0,0.53,Significantly Delayed,Traffic,29.0,False,2023-10-20
3350662630,8459,2023-07-03 22:24:47,2023-07-03 22:20:47,-4.0,2.73,On Time,,-4.0,True,2023-07-03
6716381725,96043,2023-05-05 11:18:58,2023-05-05 11:32:58,14.0,3.48,Slightly Delayed,Traffic,14.0,False,2023-05-05
2249567137,63769,2024-04-06 10:23:47,2024-04-06 10:24:47,1.0,1.4,On Time,Traffic,1.0,False,2024-04-06
7484465509,58978,2024-09-27 19:34:45,2024-09-27 19:30:45,-4.0,2.84,On Time,,-4.0,True,2024-09-27
2577208156,61389,2024-10-08 07:28:12,2024-10-08 07:35:12,7.0,0.86,Slightly Delayed,Traffic,7.0,False,2024-10-08
3321905621,26660,2024-10-19 20:13:37,2024-10-19 20:18:37,5.0,4.53,On Time,Traffic,5.0,False,2024-10-19
6686839282,53508,2023-07-24 09:41:56,2023-07-24 09:50:56,9.0,3.16,Slightly Delayed,Traffic,9.0,False,2023-07-24
5095558661,65564,2023-05-06 13:27:43,2023-05-06 13:30:43,3.0,3.7,On Time,Traffic,3.0,False,2023-05-06
112658009,32553,2023-07-11 17:55:34,2023-07-11 17:52:34,-3.0,4.54,On Time,,-3.0,True,2023-07-11
1343610513,14791,2023-07-17 13:55:50,2023-07-17 14:03:50,8.0,1.57,Slightly Delayed,Traffic,8.0,False,2023-07-17
7190610535,99603,2024-03-22 07:30:34,2024-03-22 07:26:34,-4.0,3.79,On Time,,-4.0,True,2024-03-22
5069426001,23515,2024-01-13 01:57:41,2024-01-13 01:58:41,1.0,4.78,On Time,Traffic,1.0,False,2024-01-13
5655369002,50372,2023-08-25 10:28:03,2023-08-25 10:28:03,0.0,1.89,On Time,,0.0,True,2023-08-25
5761530160,47945,2024-02-23 18:42:21,2024-02-23 18:57:21,15.0,2.31,Slightly Delayed,Traffic,15.0,False,2024-02-23
4772519706,27293,2023-03-28 09:03:18,2023-03-28 09:02:18,-1.0,2.96,On Time,,-1.0,True,2023-03-28
8209051735,66797,2024-02-13 22:45:18,2024-02-13 22:45:18,0.0,3.48,On Time,,0.0,True,2024-02-13
4870391666,82421,2024-03-23 20:42:02,2024-03-23 20:44:02,2.0,4.36,On Time,Traffic,2.0,False,2024-03-23
7777975083,89484,2024-06-24 18:05:10,2024-06-24 18:34:10,29.0,2.56,Significantly Delayed,Traffic,29.0,False,2024-06-24
8713948756,84056,2023-11-16 00:16:39,2023-11-16 00:35:39,19.0,3.45,Significantly Delayed,Traffic,19.0,False,2023-11-16
6191050157,71004,2023-05-11 20:53:55,2023-05-11 20:58:55,5.0,2.74,On Time,Traffic,5.0,False,2023-05-11
4060449266,83557,2024-03-09 00:43:33,2024-03-09 00:47:33,4.0,4.42,On Time,Traffic,4.0,False,2024-03-09
5657605506,54862,2024-05-30 20:28:11,2024-05-30 20:27:11,-1.0,3.88,On Time,,-1.0,True,2024-05-30
8851743592,70212,2024-02-13 12:15:52,2024-02-13 12:11:52,-4.0,2.89,On Time,,-4.0,True,2024-02-13
4689717606,20091,2023-07-05 07:42:52,2023-07-05 07:42:52,0.0,2.84,On Time,,0.0,True,2023-07-05
2860246948,42770,2024-09-25 22:29:59,2024-09-25 22:58:59,29.0,1.18,Significantly Delayed,Traffic,29.0,False,2024-09-25
2875550803,82986,2024-02-28 14:12:15,2024-02-28 14:11:15,-1.0,2.92,On Time,,-1.0,True,2024-02-28
5340575011,3517,2023-09-28 19:12:26,2023-09-28 19:15:26,3.0,0.68,On Time,Traffic,3.0,False,2023-09-28
7717156533,89557,2023-04-04 05:14:24,2023-04-04 05:18:24,4.0,4.13,On Time,Traffic,4.0,False,2023-04-04
8297255359,99111,2023-06-26 16:47:06,2023-06-26 16:50:06,3.0,1.36,On Time,Traffic,3.0,False,2023-06-26
7873234939,71249,2024-09-10 22:53:39,2024-09-10 22:59:39,6.0,4.38,Slightly Delayed,Traffic,6.0,False,2024-09-10
3668515922,9368,2023-08-23 14:31:44,2023-08-23 14:45:44,14.0,1.86,Slightly Delayed,Traffic,14.0,False,2023-08-23
8356690330,70661,2023-07-15 18:20:56,2023-07-15 18:16:56,-4.0,0.86,On Time,,-4.0,True,2023-07-15
3508620293,79725,2023-08-03 20:57:13,2023-08-03 20:57:13,0.0,1.6,On Time,,0.0,True,2023-08-03
9998297778,15629,2023-09-22 17:26:28,2023-09-22 17:27:28,1.0,4.71,On Time,Traffic,1.0,False,2023-09-22
3898421710,27328,2023-08-31 07:12:03,2023-08-31 07:18:03,6.0,4.58,Slightly Delayed,Traffic,6.0,False,2023-08-31
3960980694,61707,2024-06-21 23:01:59,2024-06-21 23:12:59,11.0,1.33,Slightly Delayed,Traffic,11.0,False,2024-06-21
5008395294,72163,2023-12-22 09:22:45,2023-12-22 09:41:45,19.0,2.33,Significantly Delayed,Traffic,19.0,False,2023-12-22
3722869004,80036,2023-07-20 05:53:36,2023-07-20 05:55:36,2.0,4.82,On Time,Traffic,2.0,False,2023-07-20
8391555591,29388,2023-08-25 07:14:51,2023-08-25 07:30:51,16.0,4.15,Significantly Delayed,Traffic,16.0,False,2023-08-25
8063730776,37119,2024-09-21 20:15:23,2024-09-21 20:13:23,-2.0,2.05,On Time,,-2.0,True,2024-09-21
9052752169,27976,2024-01-11 01:56:07,2024-01-11 02:01:07,5.0,0.58,On Time,Traffic,5.0,False,2024-01-11
7471416647,72270,2023-03-29 15:59:40,2023-03-29 16:06:40,7.0,3.97,Slightly Delayed,Traffic,7.0,False,2023-03-29
848332407,41823,2024-04-22 09:11:55,2024-04-22 09:09:55,-2.0,2.38,On Time,,-2.0,True,2024-04-22
4062701987,76840,2023-12-18 04:29:37,2023-12-18 04:24:37,-5.0,4.44,On Time,,-5.0,True,2023-12-18
8723912832,80138,2024-01-19 10:00:56,2024-01-19 10:03:56,3.0,4.96,On Time,Traffic,3.0,False,2024-01-19
9099298435,21269,2024-02-22 10:36:09,2024-02-22 10:35:09,-1.0,3.41,On Time,,-1.0,True,2024-02-22
5645691241,8455,2023-12-10 07:40:34,2023-12-10 07:49:34,9.0,4.73,Slightly Delayed,Traffic,9.0,False,2023-12-10
8258019846,96896,2024-01-24 17:58:28,2024-01-24 18:02:28,4.0,3.26,On Time,Traffic,4.0,False,2024-01-24
2732162016,82903,2023-05-27 10:16:51,2023-05-27 10:19:51,3.0,4.58,On Time,Traffic,3.0,False,2023-05-27
1561902412,71022,2023-06-08 20:02:33,2023-06-08 20:03:33,1.0,4.92,On Time,Traffic,1.0,False,2023-06-08
8979476889,43855,2023-06-06 22:45:51,2023-06-06 22:46:51,1.0,0.91,On Time,Traffic,1.0,False,2023-06-06
8373953053,37461,2024-10-25 22:11:38,2024-10-25 22:26:38,15.0,3.09,Slightly Delayed,Traffic,15.0,False,2024-10-25
7021309133,86023,2024-08-06 13:57:46,2024-08-06 14:05:46,8.0,1.59,Slightly Delayed,Traffic,8.0,False,2024-08-06
3447085029,97687,2023-04-25 04:43:16,2023-04-25 04:46:16,3.0,1.19,On Time,Traffic,3.0,False,2023-04-25
9284767341,38009,2024-03-04 14:39:23,2024-03-04 14:38:23,-1.0,1.41,On Time,,-1.0,True,2024-03-04
9770431940,70163,2024-06-06 23:20:27,2024-06-06 23:15:27,-5.0,3.72,On Time,,-5.0,True,2024-06-06
9650124390,58008,2024-04-24 15:41:40,2024-04-24 15:37:40,-4.0,0.56,On Time,,-4.0,True,2024-04-24
9826894858,52555,2024-06-21 13:12:40,2024-06-21 13:16:40,4.0,4.28,On Time,Traffic,4.0,False,2024-06-21
4466839873,15751,2023-12-09 07:17:48,2023-12-09 07:20:48,3.0,2.21,On Time,Traffic,3.0,False,2023-12-09
4331471900,95419,2024-07-20 09:03:16,2024-07-20 09:13:16,10.0,3.97,Slightly Delayed,Traffic,10.0,False,2024-07-20
5777824005,9630,2023-03-22 23:19:39,2023-03-22 23:14:39,-5.0,2.8,On Time,,-5.0,True,2023-03-22
8795242622,20027,2023-03-26 04:33:28,2023-03-26 04:29:28,-4.0,3.8,On Time,,-4.0,True,2023-03-26
8561878376,59539,2024-01-29 07:41:42,2024-01-29 07:44:42,3.0,0.99,On Time,Traffic,3.0,False,2024-01-29
2113243643,46402,2023-12-17 11:13:50,2023-12-17 11:13:50,0.0,2.8,On Time,,0.0,True,2023-12-17
8497820340,12255,2023-11-16 18:26:42,2023-11-16 18:28:42,2.0,1.08,On Time,Traffic,2.0,False,2023-11-16
3167184563,86629,2023-09-07 17:28:42,2023-09-07 17:32:42,4.0,1.15,On Time,Traffic,4.0,False,2023-09-07
9997121955,27103,2024-04-21 00:19:15,2024-04-21 00:16:15,-3.0,2.37,On Time,,-3.0,True,2024-04-21
2954397481,20739,2024-01-31 11:13:45,2024-01-31 11:15:45,2.0,2.94,On Time,Traffic,2.0,False,2024-01-31
8125884987,31296,2024-05-03 01:10:23,2024-05-03 01:13:23,3.0,2.74,On Time,Traffic,3.0,False,2024-05-03
3765873352,8612,2024-10-16 16:09:16,2024-10-16 16:13:16,4.0,2.25,On Time,Traffic,4.0,False,2024-10-16
7733310993,31410,2023-03-31 09:57:22,2023-03-31 10:09:22,12.0,4.55,Slightly Delayed,Traffic,12.0,False,2023-03-31
738093341,92844,2024-03-17 06:57:48,2024-03-17 07:27:48,30.0,4.73,Significantly Delayed,Traffic,30.0,False,2024-03-17
1837574319,63956,2024-06-19 06:34:01,2024-06-19 06:52:01,18.0,1.22,Significantly Delayed,Traffic,18.0,False,2024-06-19
2468420564,10759,2023-06-30 16:18:02,2023-06-30 16:46:02,28.0,2.91,Significantly Delayed,Traffic,28.0,False,2023-06-30
5368005763,37844,2024-07-30 05:56:00,2024-07-30 05:51:00,-5.0,4.25,On Time,,-5.0,True,2024-07-30
3823949592,28356,2023-04-13 23:21:51,2023-04-13 23:16:51,-5.0,1.48,On Time,,-5.0,True,2023-04-13
6298008063,6083,2023-07-19 06:15:20,2023-07-19 06:22:20,7.0,3.69,Slightly Delayed,Traffic,7.0,False,2023-07-19
2499190829,38976,2023-10-31 10:56:49,2023-10-31 10:58:49,2.0,1.74,On Time,Traffic,2.0,False,2023-10-31
491116137,46516,2024-01-19 08:24:03,2024-01-19 08:31:03,7.0,3.48,Slightly Delayed,Traffic,7.0,False,2024-01-19
2206269404,3395,2024-05-16 23:41:53,2024-05-16 23:38:53,-3.0,0.63,On Time,,-3.0,True,2024-05-16
1330806043,67773,2024-04-03 10:32:32,2024-04-03 10:39:32,7.0,0.7,Slightly Delayed,Traffic,7.0,False,2024-04-03
6770858376,40291,2024-01-11 05:17:34,2024-01-11 05:37:34,20.0,1.3,Significantly Delayed,Traffic,20.0,False,2024-01-11
4466716432,5951,2023-06-09 18:06:04,2023-06-09 18:07:04,1.0,3.47,On Time,Traffic,1.0,False,2023-06-09
8292554686,678,2024-03-27 15:35:04,2024-03-27 15:41:04,6.0,1.94,Slightly Delayed,Traffic,6.0,False,2024-03-27
4204069161,28632,2023-08-16 17:50:31,2023-08-16 17:48:31,-2.0,1.36,On Time,,-2.0,True,2023-08-16
2163079658,81489,2023-12-28 16:51:25,2023-12-28 16:53:25,2.0,1.77,On Time,Traffic,2.0,False,2023-12-28
6971561757,23787,2023-12-15 19:19:03,2023-12-15 19:42:03,23.0,0.61,Significantly Delayed,Traffic,23.0,False,2023-12-15
7965253060,3496,2024-02-13 10:22:42,2024-02-13 10:31:42,9.0,3.58,Slightly Delayed,Traffic,9.0,False,2024-02-13
8939040193,46879,2024-09-17 13:16:27,2024-09-17 13:28:27,12.0,3.57,Slightly Delayed,Traffic,12.0,False,2024-09-17
8322028211,20488,2023-11-04 17:14:43,2023-11-04 17:15:43,1.0,3.61,On Time,Traffic,1.0,False,2023-11-04
6865922682,98320,2024-06-16 13:54:39,2024-06-16 13:50:39,-4.0,1.34,On Time,,-4.0,True,2024-06-16
5912729079,56995,2024-08-10 01:34:51,2024-08-10 01:49:51,15.0,1.04,Slightly Delayed,Traffic,15.0,False,2024-08-10
8764776130,25706,2023-12-14 13:33:27,2023-12-14 13:36:27,3.0,4.54,On Time,Traffic,3.0,False,2023-12-14
7769965629,89124,2023-04-21 17:02:32,2023-04-21 17:07:32,5.0,1.18,On Time,Traffic,5.0,False,2023-04-21
2166463032,57294,2023-10-30 21:38:11,2023-10-30 21:40:11,2.0,4.57,On Time,Traffic,2.0,False,2023-10-30
7035343259,71409,2024-07-11 08:46:04,2024-07-11 08:45:04,-1.0,3.24,On Time,,-1.0,True,2024-07-11
8914775994,30298,2024-02-13 23:47:11,2024-02-13 23:45:11,-2.0,2.16,On Time,,-2.0,True,2024-02-13
7565647347,1739,2024-10-24 01:31:49,2024-10-24 01:26:49,-5.0,0.84,On Time,,-5.0,True,2024-10-24
6172215120,283,2024-06-03 07:42:45,2024-06-03 07:44:45,2.0,1.34,On Time,Traffic,2.0,False,2024-06-03
4043585691,8666,2024-02-21 22:54:16,2024-02-21 23:00:16,6.0,3.27,Slightly Delayed,Traffic,6.0,False,2024-02-21
3735186180,55800,2024-03-16 15:46:54,2024-03-16 15:48:54,2.0,4.49,On Time,Traffic,2.0,False,2024-03-16
5281459433,56847,2024-10-10 06:58:31,2024-10-10 07:10:31,12.0,4.07,Slightly Delayed,Traffic,12.0,False,2024-10-10
424087401,59842,2024-04-19 10:53:15,2024-04-19 10:50:15,-3.0,4.06,On Time,,-3.0,True,2024-04-19
884327245,68768,2023-09-25 00:29:47,2023-09-25 00:35:47,6.0,3.13,Slightly Delayed,Traffic,6.0,False,2023-09-25
6318008970,1399,2024-05-11 19:20:20,2024-05-11 19:23:20,3.0,3.66,On Time,Traffic,3.0,False,2024-05-11
3792751421,8803,2024-08-11 20:27:30,2024-08-11 20:22:30,-5.0,1.97,On Time,,-5.0,True,2024-08-11
5471255539,90665,2023-05-31 10:24:04,2023-05-31 10:19:04,-5.0,4.24,On Time,,-5.0,True,2023-05-31
9917290378,39311,2024-01-05 13:14:28,2024-01-05 13:34:28,20.0,1.27,Significantly Delayed,Traffic,20.0,False,2024-01-05
208989475,2365,2023-03-16 11:50:32,2023-03-16 11:48:32,-2.0,0.99,On Time,,-2.0,True,2023-03-16
7672827556,25541,2023-07-01 02:03:54,2023-07-01 02:02:54,-1.0,4.5,On Time,,-1.0,True,2023-07-01
3792912325,82865,2024-06-03 20:07:50,2024-06-03 20:04:50,-3.0,4.69,On Time,,-3.0,True,2024-06-03
2478533601,79023,2024-11-01 14:39:12,2024-11-01 14:46:12,7.0,2.11,Slightly Delayed,Traffic,7.0,False,2024-11-01
2255745327,96569,2023-05-01 03:29:08,2023-05-01 03:25:08,-4.0,0.6,On Time,,-4.0,True,2023-05-01
8612261848,33962,2024-06-18 20:12:36,2024-06-18 20:08:36,-4.0,1.18,On Time,,-4.0,True,2024-06-18
6949810049,68356,2023-09-25 13:36:55,2023-09-25 13:35:55,-1.0,4.59,On Time,,-1.0,True,2023-09-25
2399456941,95044,2024-10-16 07:04:41,2024-10-16 07:11:41,7.0,1.88,Slightly Delayed,Traffic,7.0,False,2024-10-16
6292969164,60860,2024-07-09 07:21:40,2024-07-09 07:34:40,13.0,4.22,Slightly Delayed,Traffic,13.0,False,2024-07-09
2929485756,98387,2024-10-13 00:57:39,2024-10-13 01:24:39,27.0,2.46,Significantly Delayed,Traffic,27.0,False,2024-10-13
8757869416,89940,2024-05-03 04:05:06,2024-05-03 04:05:06,0.0,0.84,On Time,,0.0,True,2024-05-03
2653966619,20322,2024-07-12 17:19:26,2024-07-12 17:15:26,-4.0,3.9,On Time,,-4.0,True,2024-07-12
336103625,53527,2024-05-16 19:22:33,2024-05-16 19:23:33,1.0,4.58,On Time,Traffic,1.0,False,2024-05-16
3727289407,96404,2024-06-17 12:31:04,2024-06-17 12:28:04,-3.0,2.24,On Time,,-3.0,True,2024-06-17
701250513,12426,2024-09-03 19:10:33,2024-09-03 19:11:33,1.0,4.12,On Time,Traffic,1.0,False,2024-09-03
101816977,74586,2024-02-20 06:37:43,2024-02-20 06:41:43,4.0,1.45,On Time,Traffic,4.0,False,2024-02-20
7838223552,32488,2023-12-07 13:46:45,2023-12-07 13:45:45,-1.0,4.95,On Time,,-1.0,True,2023-12-07
4123140013,7581,2024-11-03 01:48:11,2024-11-03 01:44:11,-4.0,2.59,On Time,,-4.0,True,2024-11-03
9821008306,9712,2023-04-05 15:52:16,2023-04-05 15:48:16,-4.0,0.74,On Time,,-4.0,True,2023-04-05
5414882934,39970,2023-12-28 21:19:27,2023-12-28 21:18:27,-1.0,2.98,On Time,,-1.0,True,2023-12-28
9257313140,71919,2024-06-16 14:29:42,2024-06-16 14:46:42,17.0,1.34,Significantly Delayed,Traffic,17.0,False,2024-06-16
3857021231,8994,2023-09-28 20:06:57,2023-09-28 20:08:57,2.0,3.89,On Time,Traffic,2.0,False,2023-09-28
1606381345,84799,2023-03-22 12:56:37,2023-03-22 12:51:37,-5.0,1.32,On Time,,-5.0,True,2023-03-22
239830094,64707,2023-08-17 09:17:54,2023-08-17 09:15:54,-2.0,4.5,On Time,,-2.0,True,2023-08-17
580582858,23439,2023-09-11 17:58:04,2023-09-11 17:57:04,-1.0,4.39,On Time,,-1.0,True,2023-09-11
4191340899,84191,2023-05-26 01:44:29,2023-05-26 01:44:29,0.0,2.05,On Time,,0.0,True,2023-05-26
1013630716,36890,2024-05-19 06:39:26,2024-05-19 06:57:26,18.0,2.58,Significantly Delayed,Traffic,18.0,False,2024-05-19
8220017366,69432,2023-05-28 08:46:25,2023-05-28 09:04:25,18.0,2.59,Significantly Delayed,Traffic,18.0,False,2023-05-28
4353485612,67044,2024-08-31 13:25:53,2024-08-31 13:34:53,9.0,1.22,Slightly Delayed,Traffic,9.0,False,2024-08-31
8682172393,60531,2024-10-15 02:37:39,2024-10-15 02:42:39,5.0,0.99,On Time,Traffic,5.0,False,2024-10-15
4085089017,73060,2024-06-11 22:42:40,2024-06-11 22:49:40,7.0,0.95,Slightly Delayed,Traffic,7.0,False,2024-06-11
1287686307,72260,2024-01-18 18:09:19,2024-01-18 18:31:19,22.0,3.84,Significantly Delayed,Traffic,22.0,False,2024-01-18
4425450216,11470,2023-06-11 17:53:51,2023-06-11 17:49:51,-4.0,2.32,On Time,,-4.0,True,2023-06-11
7799346570,6267,2023-10-04 00:07:26,2023-10-04 00:02:26,-5.0,4.86,On Time,,-5.0,True,2023-10-04
5917975686,95635,2024-06-04 21:25:32,2024-06-04 21:26:32,1.0,2.29,On Time,Traffic,1.0,False,2024-06-04
9588500388,25906,2024-07-05 10:16:17,2024-07-05 10:30:17,14.0,2.55,Slightly Delayed,Traffic,14.0,False,2024-07-05
3963207709,75698,2024-01-04 20:37:27,2024-01-04 21:01:27,24.0,3.13,Significantly Delayed,Traffic,24.0,False,2024-01-04
2217466286,55729,2023-04-08 13:27:35,2023-04-08 13:50:35,23.0,2.22,Significantly Delayed,Traffic,23.0,False,2023-04-08
7130088913,27018,2023-06-29 14:35:03,2023-06-29 14:38:03,3.0,3.43,On Time,Traffic,3.0,False,2023-06-29
9064682961,74646,2024-07-04 13:31:05,2024-07-04 13:30:05,-1.0,3.91,On Time,,-1.0,True,2024-07-04
6060156146,43137,2023-05-25 19:10:12,2023-05-25 19:25:12,15.0,3.34,Slightly Delayed,Traffic,15.0,False,2023-05-25
3106610673,39962,2024-06-10 18:08:21,2024-06-10 18:16:21,8.0,4.04,Slightly Delayed,Traffic,8.0,False,2024-06-10
442408751,31883,2023-10-19 17:42:57,2023-10-19 17:43:57,1.0,3.45,On Time,Traffic,1.0,False,2023-10-19
353571238,49421,2024-01-01 16:06:24,2024-01-01 16:10:24,4.0,1.94,On Time,Traffic,4.0,False,2024-01-01
4670530333,73412,2024-05-30 18:09:58,2024-05-30 18:06:58,-3.0,2.26,On Time,,-3.0,True,2024-05-30
4961370923,95563,2024-02-04 16:20:26,2024-02-04 16:25:26,5.0,1.03,On Time,Traffic,5.0,False,2024-02-04
8946821991,7047,2024-04-29 12:12:27,2024-04-29 12:12:27,0.0,2.84,On Time,,0.0,True,2024-04-29
5720622852,41385,2023-04-16 15:01:16,2023-04-16 14:59:16,-2.0,4.29,On Time,,-2.0,True,2023-04-16
7305353953,79920,2024-01-04 08:13:14,2024-01-04 08:41:14,28.0,1.58,Significantly Delayed,Traffic,28.0,False,2024-01-04
1402723627,29946,2024-05-16 04:55:13,2024-05-16 05:09:13,14.0,4.23,Slightly Delayed,Traffic,14.0,False,2024-05-16
9820620357,19268,2023-12-05 10:27:47,2023-12-05 10:32:47,5.0,1.35,On Time,Traffic,5.0,False,2023-12-05
1930286155,22959,2024-09-02 20:26:02,2024-09-02 20:32:02,6.0,2.1,Slightly Delayed,Traffic,6.0,False,2024-09-02
6759029950,27838,2023-12-03 13:02:14,2023-12-03 13:06:14,4.0,2.4,On Time,Traffic,4.0,False,2023-12-03
9032188284,45176,2023-08-24 19:45:01,2023-08-24 19:56:01,11.0,2.56,Slightly Delayed,Traffic,11.0,False,2023-08-24
9490161602,35300,2023-04-26 12:22:47,2023-04-26 12:17:47,-5.0,0.81,On Time,,-5.0,True,2023-04-26
8565257085,74770,2023-09-24 21:04:44,2023-09-24 21:00:44,-4.0,1.9,On Time,,-4.0,True,2023-09-24
4884845960,39010,2023-09-05 13:11:44,2023-09-05 13:07:44,-4.0,3.47,On Time,,-4.0,True,2023-09-05
6181604084,63800,2023-10-22 04:25:32,2023-10-22 04:22:32,-3.0,0.69,On Time,,-3.0,True,2023-10-22
2718508408,47220,2023-08-04 04:07:55,2023-08-04 04:22:55,15.0,4.85,Slightly Delayed,Traffic,15.0,False,2023-08-04
8354866000,19057,2024-02-15 18:41:22,2024-02-15 18:49:22,8.0,5.0,Slightly Delayed,Traffic,8.0,False,2024-02-15
8025728977,66000,2024-08-15 16:10:16,2024-08-15 16:07:16,-3.0,2.84,On Time,,-3.0,True,2024-08-15
6531356394,92872,2023-05-09 14:46:55,2023-05-09 14:46:55,0.0,0.83,On Time,,0.0,True,2023-05-09
5489184758,69415,2024-03-15 15:36:26,2024-03-15 15:35:26,-1.0,3.02,On Time,,-1.0,True,2024-03-15
1377599881,17690,2024-08-17 10:15:54,2024-08-17 10:12:54,-3.0,0.53,On Time,,-3.0,True,2024-08-17
227162938,43553,2024-04-18 07:25:08,2024-04-18 07:23:08,-2.0,2.54,On Time,,-2.0,True,2024-04-18
3449083612,65165,2023-11-10 12:49:44,2023-11-10 13:02:44,13.0,3.64,Slightly Delayed,Traffic,13.0,False,2023-11-10
5662514948,58053,2023-05-20 03:08:48,2023-05-20 03:03:48,-5.0,3.27,On Time,,-5.0,True,2023-05-20
2034571482,86556,2024-02-20 20:28:09,2024-02-20 20:43:09,15.0,2.48,Slightly Delayed,Traffic,15.0,False,2024-02-20
348782569,88218,2023-09-23 08:45:21,2023-09-23 08:56:21,11.0,2.5,Slightly Delayed,Traffic,11.0,False,2023-09-23
8697396531,59371,2023-10-23 18:54:21,2023-10-23 18:52:21,-2.0,1.71,On Time,,-2.0,True,2023-10-23
3538455450,63154,2024-09-05 21:29:40,2024-09-05 21:28:40,-1.0,2.89,On Time,,-1.0,True,2024-09-05
7513290139,96784,2023-05-21 18:52:42,2023-05-21 18:51:42,-1.0,3.71,On Time,,-1.0,True,2023-05-21
8320461939,63519,2024-04-17 04:38:13,2024-04-17 04:34:13,-4.0,4.38,On Time,,-4.0,True,2024-04-17
8217899522,15587,2024-10-08 11:51:14,2024-10-08 11:51:14,0.0,4.1,On Time,,0.0,True,2024-10-08
4217056877,94995,2024-03-26 19:54:46,2024-03-26 20:02:46,8.0,3.74,Slightly Delayed,Traffic,8.0,False,2024-03-26
3684167813,82021,2024-09-13 08:33:52,2024-09-13 08:31:52,-2.0,0.85,On Time,,-2.0,True,2024-09-13
5351904164,98439,2024-08-06 16:26:48,2024-08-06 16:31:48,5.0,1.17,On Time,Traffic,5.0,False,2024-08-06
2731829604,85333,2024-02-12 20:28:18,2024-02-12 20:25:18,-3.0,0.89,On Time,,-3.0,True,2024-02-12
7162485958,64568,2023-12-06 18:42:13,2023-12-06 18:42:13,0.0,2.87,On Time,,0.0,True,2023-12-06
4830502113,8022,2024-01-26 15:02:09,2024-01-26 15:01:09,-1.0,2.76,On Time,,-1.0,True,2024-01-26
9797013595,35734,2024-05-16 00:14:43,2024-05-16 00:23:43,9.0,3.93,Slightly Delayed,Traffic,9.0,False,2024-05-16
9487843345,82632,2024-06-11 06:35:15,2024-06-11 06:39:15,4.0,2.95,On Time,Traffic,4.0,False,2024-06-11
2148242015,13676,2023-05-01 00:04:24,2023-05-01 00:33:24,29.0,4.21,Significantly Delayed,Traffic,29.0,False,2023-05-01
7465258008,63335,2023-10-25 21:34:48,2023-10-25 21:48:48,14.0,2.88,Slightly Delayed,Traffic,14.0,False,2023-10-25
8875274470,54978,2024-04-20 16:38:48,2024-04-20 17:03:48,25.0,1.03,Significantly Delayed,Traffic,25.0,False,2024-04-20
7049717910,10931,2024-05-11 05:58:42,2024-05-11 05:56:42,-2.0,0.83,On Time,,-2.0,True,2024-05-11
4829897426,93475,2023-06-05 01:10:37,2023-06-05 01:07:37,-3.0,3.29,On Time,,-3.0,True,2023-06-05
3532186218,34900,2023-08-08 14:15:04,2023-08-08 14:16:04,1.0,4.85,On Time,Traffic,1.0,False,2023-08-08
6897674900,5998,2024-05-13 13:08:01,2024-05-13 13:05:01,-3.0,2.32,On Time,,-3.0,True,2024-05-13
163895717,45284,2023-11-02 05:01:21,2023-11-02 04:58:21,-3.0,2.3,On Time,,-3.0,True,2023-11-02
9857592403,36569,2023-10-24 11:51:41,2023-10-24 11:55:41,4.0,4.17,On Time,Traffic,4.0,False,2023-10-24
2521197661,49637,2024-02-20 00:48:46,2024-02-20 01:05:46,17.0,0.86,Significantly Delayed,Traffic,17.0,False,2024-02-20
